id,kurz,lang,gueltig_ab,gueltig_bis
081.050.999,081.050.999,,1989-01-01,
081.051.001,081.051.001,,1989-01-01,
081.051.002,081.051.002,,1989-01-01,
081.051.003,081.051.003,,1989-01-01,
081.051.004,081.051.004,,1989-01-01,
081.051.005,081.051.005,,1989-01-01,
081.051.006,081.051.006,,1989-01-01,
081.051.007,081.051.007,,1989-01-01,
081.051.008,081.051.008,,1989-01-01,
081.051.009,081.051.009,,1989-01-01,
081.051.010,081.051.010,,1989-01-01,
081.051.011,081.051.011,,1989-01-01,
081.051.012,081.051.012,,1989-01-01,
081.051.013,081.051.013,,1989-01-01,
081.051.014,081.051.014,,1989-01-01,
081.051.015,081.051.015,,1989-01-01,
081.051.016,081.051.016,,1989-01-01,
081.051.017,081.051.017,,1989-01-01,
081.051.018,081.051.018,,1989-01-01,
081.051.019,081.051.019,,1989-01-01,
081.051.020,081.051.020,,1989-01-01,
081.051.021,081.051.021,,1989-01-01,
081.051.022,081.051.022,,1989-01-01,
081.051.023,081.051.023,,1989-01-01,
081.051.024,081.051.024,,1989-01-01,
081.051.025,081.051.025,,1989-01-01,
081.051.026,081.051.026,,1989-01-01,
081.051.027,081.051.027,,1989-01-01,
081.051.028,081.051.028,,1989-01-01,
081.051.029,081.051.029,,1989-01-01,
081.051.030,081.051.030,,1989-01-01,
081.051.031,081.051.031,,1989-01-01,
081.051.032,081.051.032,,1989-01-01,
081.051.033,081.051.033,,1989-01-01,
081.051.034,081.051.034,,1989-01-01,
081.051.035,081.051.035,,1989-01-01,
081.051.036,081.051.036,,1989-01-01,
081.051.037,081.051.037,,1989-01-01,
081.051.038,081.051.038,,1989-01-01,
081.051.039,081.051.039,,1989-01-01,
081.051.040,081.051.040,,1989-01-01,
081.051.041,081.051.041,,1989-01-01,
081.051.042,081.051.042,,1989-01-01,
081.051.043,081.051.043,,1989-01-01,
081.051.044,081.051.044,,1989-01-01,
081.051.045,081.051.045,,1989-01-01,
081.051.046,081.051.046,,1989-01-01,
081.051.047,081.051.047,,1989-01-01,
081.051.048,081.051.048,,1989-01-01,
081.051.049,081.051.049,,1989-01-01,
081.051.050,081.051.050,,1989-01-01,
081.051.051,081.051.051,,1989-01-01,
081.051.052,081.051.052,,1989-01-01,
081.051.053,081.051.053,,1989-01-01,
081.051.054,081.051.054,,1989-01-01,
081.051.999,081.051.999,,1989-01-01,
081.052.001,081.052.001,,1989-01-01,
081.053.001,081.053.001,,1989-01-01,
081.053.002,081.053.002,,1989-01-01,
081.053.003,081.053.003,,1989-01-01,
081.053.004,081.053.004,,1989-01-01,
081.053.005,081.053.005,,1989-01-01,
081.053.006,081.053.006,,1989-01-01,
081.053.007,081.053.007,,1989-01-01,
081.053.008,081.053.008,,1989-01-01,
081.053.009,081.053.009,,1989-01-01,
081.053.010,081.053.010,,1989-01-01,
081.053.011,081.053.011,,1989-01-01,
081.053.012,081.053.012,,1989-01-01,
081.053.013,081.053.013,,1989-01-01,
081.053.014,081.053.014,,1989-01-01,
081.053.015,081.053.015,,1989-01-01,
081.053.016,081.053.016,,1989-01-01,
081.053.017,081.053.017,,1989-01-01,
081.053.018,081.053.018,,1989-01-01,
081.053.019,081.053.019,,1989-01-01,
081.053.020,081.053.020,,1989-01-01,
081.053.021,081.053.021,,1989-01-01,
081.053.022,081.053.022,,1989-01-01,
081.053.023,081.053.023,,1989-01-01,
081.053.024,081.053.024,,1989-01-01,
081.053.025,081.053.025,,1989-01-01,
081.053.026,081.053.026,,1989-01-01,
081.053.027,081.053.027,,1989-01-01,
081.053.028,081.053.028,,1989-01-01,
081.053.029,081.053.029,,1989-01-01,
081.053.030,081.053.030,,1989-01-01,
081.053.031,081.053.031,,1989-01-01,
081.053.032,081.053.032,,1989-01-01,
081.053.033,081.053.033,,1989-01-01,
081.053.034,081.053.034,,1989-01-01,
081.053.035,081.053.035,,1989-01-01,
081.053.036,081.053.036,,1989-01-01,
081.053.037,081.053.037,,1989-01-01,
081.053.038,081.053.038,,1989-01-01,
081.053.039,081.053.039,,1989-01-01,
081.053.040,081.053.040,,1989-01-01,
081.053.041,081.053.041,,1989-01-01,
081.053.042,081.053.042,,1989-01-01,
081.053.043,081.053.043,,1989-01-01,
081.053.044,081.053.044,,1989-01-01,
081.053.045,081.053.045,,1989-01-01,
081.053.047,081.053.047,,1989-01-01,
081.053.048,081.053.048,,1989-01-01,
081.053.049,081.053.049,,1989-01-01,
081.053.050,081.053.050,,1989-01-01,
081.053.051,081.053.051,,1989-01-01,
081.053.999,081.053.999,,1989-01-01,
081.054.001,081.054.001,,1989-01-01,
081.054.002,081.054.002,,1989-01-01,
081.054.003,081.054.003,,1989-01-01,
081.054.004,081.054.004,,1989-01-01,
081.054.005,081.054.005,,1989-01-01,
081.054.006,081.054.006,,1989-01-01,
081.054.007,081.054.007,,1989-01-01,
081.054.008,081.054.008,,1989-01-01,
081.054.009,081.054.009,,1989-01-01,
081.054.010,081.054.010,,1989-01-01,
081.054.011,081.054.011,,1989-01-01,
081.054.012,081.054.012,,1989-01-01,
081.054.013,081.054.013,,1989-01-01,
081.054.014,081.054.014,,1989-01-01,
081.054.015,081.054.015,,1989-01-01,
081.054.016,081.054.016,,1989-01-01,
081.054.999,081.054.999,,1989-01-01,
081.055.001,081.055.001,,1989-01-01,
081.055.002,081.055.002,,1989-01-01,
081.055.003,081.055.003,,1989-01-01,
081.055.004,081.055.004,,1989-01-01,
081.055.005,081.055.005,,1989-01-01,
081.055.006,081.055.006,,1989-01-01,
081.055.007,081.055.007,,1989-01-01,
081.055.008,081.055.008,,1989-01-01,
081.055.009,081.055.009,,1989-01-01,
081.055.010,081.055.010,,1989-01-01,
081.055.011,081.055.011,,1989-01-01,
081.055.012,081.055.012,,1989-01-01,
081.055.013,081.055.013,,1989-01-01,
081.055.014,081.055.014,,1989-01-01,
081.055.015,081.055.015,,1989-01-01,
081.055.016,081.055.016,,1989-01-01,
081.055.017,081.055.017,,1989-01-01,
081.055.018,081.055.018,,1989-01-01,
081.055.019,081.055.019,,1989-01-01,
081.055.020,081.055.020,,1989-01-01,
081.055.021,081.055.021,,1989-01-01,
081.055.022,081.055.022,,1989-01-01,
081.055.023,081.055.023,,1989-01-01,
081.055.999,081.055.999,,1989-01-01,
081.056.001,081.056.001,,1989-01-01,
081.056.002,081.056.002,,1989-01-01,
081.056.003,081.056.003,,1989-01-01,
081.056.004,081.056.004,,1989-01-01,
081.056.005,081.056.005,,1989-01-01,
081.056.006,081.056.006,,1989-01-01,
081.056.007,081.056.007,,1989-01-01,
081.056.008,081.056.008,,1989-01-01,
081.056.009,081.056.009,,1989-01-01,
081.056.010,081.056.010,,1989-01-01,
081.056.011,081.056.011,,1989-01-01,
081.056.012,081.056.012,,1989-01-01,
081.056.013,081.056.013,,1989-01-01,
081.056.014,081.056.014,,1989-01-01,
081.056.015,081.056.015,,1989-01-01,
081.056.016,081.056.016,,1989-01-01,
081.056.017,081.056.017,,1989-01-01,
081.056.018,081.056.018,,1989-01-01,
081.056.019,081.056.019,,1989-01-01,
081.056.020,081.056.020,,1989-01-01,
081.056.021,081.056.021,,1989-01-01,
081.056.022,081.056.022,,1989-01-01,
081.056.023,081.056.023,,1989-01-01,
081.056.024,081.056.024,,1989-01-01,
081.056.025,081.056.025,,1989-01-01,
081.056.026,081.056.026,,1989-01-01,
081.056.027,081.056.027,,1989-01-01,
081.056.028,081.056.028,,1989-01-01,
081.056.029,081.056.029,,1989-01-01,
081.056.030,081.056.030,,1989-01-01,
081.056.031,081.056.031,,1989-01-01,
081.056.032,081.056.032,,1989-01-01,
081.056.033,081.056.033,,1989-01-01,
081.056.034,081.056.034,,1989-01-01,
081.056.035,081.056.035,,1989-01-01,
081.056.036,081.056.036,,1989-01-01,
081.056.037,081.056.037,,1989-01-01,
081.056.999,081.056.999,,1989-01-01,
081.057.001,081.057.001,,1989-01-01,
081.057.002,081.057.002,,1989-01-01,
081.057.003,081.057.003,,1989-01-01,
081.057.004,081.057.004,,1989-01-01,
081.057.005,081.057.005,,1989-01-01,
081.057.006,081.057.006,,1989-01-01,
081.057.007,081.057.007,,1989-01-01,
081.057.008,081.057.008,,1989-01-01,
081.057.009,081.057.009,,1989-01-01,
081.057.010,081.057.010,,1989-01-01,
081.057.011,081.057.011,,1989-01-01,
081.057.012,081.057.012,,1989-01-01,
081.057.013,081.057.013,,1989-01-01,
081.057.014,081.057.014,,1989-01-01,
081.057.015,081.057.015,,1989-01-01,
081.057.016,081.057.016,,1989-01-01,
081.057.017,081.057.017,,1989-01-01,
081.057.018,081.057.018,,1989-01-01,
081.057.019,081.057.019,,1989-01-01,
081.057.020,081.057.020,,1989-01-01,
081.057.021,081.057.021,,1989-01-01,
081.057.022,081.057.022,,1989-01-01,
081.057.023,081.057.023,,1989-01-01,
081.057.024,081.057.024,,1989-01-01,
081.057.025,081.057.025,,1989-01-01,
081.057.026,081.057.026,,1989-01-01,
081.057.027,081.057.027,,1989-01-01,
081.057.028,081.057.028,,1989-01-01,
081.057.029,081.057.029,,1989-01-01,
081.057.030,081.057.030,,1989-01-01,
081.057.031,081.057.031,,1989-01-01,
081.057.032,081.057.032,,1989-01-01,
081.057.033,081.057.033,,1989-01-01,
081.057.034,081.057.034,,1989-01-01,
081.057.035,081.057.035,,1989-01-01,
081.057.036,081.057.036,,1989-01-01,
081.057.037,081.057.037,,1989-01-01,
081.057.038,081.057.038,,1989-01-01,
081.057.039,081.057.039,,1989-01-01,
081.057.040,081.057.040,,1989-01-01,
081.057.041,081.057.041,,1989-01-01,
081.057.042,081.057.042,,1989-01-01,
081.057.043,081.057.043,,1989-01-01,
081.057.044,081.057.044,,1989-01-01,
081.057.045,081.057.045,,1989-01-01,
081.057.046,081.057.046,,1989-01-01,
081.057.047,081.057.047,,1989-01-01,
081.057.048,081.057.048,,1989-01-01,
081.057.049,081.057.049,,1989-01-01,
081.057.050,081.057.050,,1989-01-01,
081.057.051,081.057.051,,1989-01-01,
081.057.052,081.057.052,,1989-01-01,
081.057.053,081.057.053,,1989-01-01,
081.057.054,081.057.054,,1989-01-01,
081.057.055,081.057.055,,1989-01-01,
081.057.056,081.057.056,,1989-01-01,
081.057.057,081.057.057,,1989-01-01,
081.057.058,081.057.058,,1989-01-01,
081.057.059,081.057.059,,1989-01-01,
081.057.060,081.057.060,,1989-01-01,
081.057.061,081.057.061,,1989-01-01,
081.057.062,081.057.062,,1989-01-01,
081.057.063,081.057.063,,1989-01-01,
081.057.064,081.057.064,,1989-01-01,
081.057.065,081.057.065,,1989-01-01,
081.057.066,081.057.066,,1989-01-01,
081.057.067,081.057.067,,1989-01-01,
081.057.068,081.057.068,,1989-01-01,
081.057.069,081.057.069,,1989-01-01,
081.057.070,081.057.070,,1989-01-01,
081.057.071,081.057.071,,1989-01-01,
081.057.072,081.057.072,,1989-01-01,
081.057.073,081.057.073,,1989-01-01,
081.057.074,081.057.074,,1989-01-01,
081.057.075,081.057.075,,1989-01-01,
081.057.076,081.057.076,,1989-01-01,
081.057.077,081.057.077,,1989-01-01,
081.057.078,081.057.078,,1989-01-01,
081.057.079,081.057.079,,1989-01-01,
081.057.080,081.057.080,,1989-01-01,
081.057.081,081.057.081,,1989-01-01,
081.057.082,081.057.082,,1989-01-01,
081.057.083,081.057.083,,1989-01-01,
081.057.084,081.057.084,,1989-01-01,
081.057.085,081.057.085,,1989-01-01,
081.057.086,081.057.086,,1989-01-01,
081.057.087,081.057.087,,1989-01-01,
081.057.088,081.057.088,,1989-01-01,
081.057.089,081.057.089,,1989-01-01,
081.057.090,081.057.090,,1989-01-01,
081.057.091,081.057.091,,1989-01-01,
081.057.092,081.057.092,,1989-01-01,
081.057.093,081.057.093,,1989-01-01,
081.057.094,081.057.094,,1989-01-01,
081.057.095,081.057.095,,1989-01-01,
081.057.096,081.057.096,,1989-01-01,
081.057.097,081.057.097,,1989-01-01,
081.057.098,081.057.098,,1989-01-01,
081.057.099,081.057.099,,1989-01-01,
081.057.999,081.057.999,,1989-01-01,
081.058.001,081.058.001,,1989-01-01,
081.058.002,081.058.002,,1989-01-01,
081.058.003,081.058.003,,1989-01-01,
081.058.004,081.058.004,,1989-01-01,
081.058.999,081.058.999,,1989-01-01,
081.059.001,081.059.001,,1989-01-01,
081.059.002,081.059.002,,1989-01-01,
081.059.003,081.059.003,,1989-01-01,
081.059.004,081.059.004,,1989-01-01,
081.059.005,081.059.005,,1989-01-01,
081.059.006,081.059.006,,1989-01-01,
081.059.007,081.059.007,,1989-01-01,
081.059.008,081.059.008,,1989-01-01,
081.059.009,081.059.009,,1989-01-01,
081.059.010,081.059.010,,1989-01-01,
081.059.011,081.059.011,,1989-01-01,
081.059.012,081.059.012,,1989-01-01,
081.059.013,081.059.013,,1989-01-01,
081.059.014,081.059.014,,1989-01-01,
081.059.015,081.059.015,,1989-01-01,
081.059.016,081.059.016,,1989-01-01,
081.059.017,081.059.017,,1989-01-01,
081.059.018,081.059.018,,1989-01-01,
081.059.019,081.059.019,,1989-01-01,
081.059.020,081.059.020,,1989-01-01,
081.059.021,081.059.021,,1989-01-01,
081.059.022,081.059.022,,1989-01-01,
081.059.023,081.059.023,,1989-01-01,
081.059.024,081.059.024,,1989-01-01,
081.059.025,081.059.025,,1989-01-01,
081.059.026,081.059.026,,1989-01-01,
081.059.027,081.059.027,,1989-01-01,
081.059.028,081.059.028,,1989-01-01,
081.059.029,081.059.029,,1989-01-01,
081.059.030,081.059.030,,1989-01-01,
081.059.999,081.059.999,,1989-01-01,
081.060.001,081.060.001,,1989-01-01,
081.060.002,081.060.002,,1989-01-01,
081.060.003,081.060.003,,1989-01-01,
081.060.004,081.060.004,,1989-01-01,
081.060.005,081.060.005,,1989-01-01,
081.060.999,081.060.999,,1989-01-01,
081.061.001,081.061.001,,1989-01-01,
081.062.001,081.062.001,,1989-01-01,
081.063.001,081.063.001,,1989-01-01,
081.063.002,081.063.002,,1989-01-01,
081.063.003,081.063.003,,1989-01-01,
081.063.004,081.063.004,,1989-01-01,
081.063.005,081.063.005,,1989-01-01,
081.063.006,081.063.006,,1989-01-01,
081.063.007,081.063.007,,1989-01-01,
081.063.008,081.063.008,,1989-01-01,
081.063.009,081.063.009,,1989-01-01,
081.063.010,081.063.010,,1989-01-01,
081.063.011,081.063.011,,1989-01-01,
081.063.012,081.063.012,,1989-01-01,
081.063.013,081.063.013,,1989-01-01,
081.063.014,081.063.014,,1989-01-01,
081.063.015,081.063.015,,1989-01-01,
081.063.016,081.063.016,,1989-01-01,
081.063.017,081.063.017,,1989-01-01,
081.063.018,081.063.018,,1989-01-01,
081.063.019,081.063.019,,1989-01-01,
081.063.999,081.063.999,,1989-01-01,
081.064.001,081.064.001,,1989-01-01,
081.064.002,081.064.002,,1989-01-01,
081.064.003,081.064.003,,1989-01-01,
081.064.004,081.064.004,,1989-01-01,
081.064.999,081.064.999,,1989-01-01,
081.065.001,081.065.001,,1989-01-01,
081.065.002,081.065.002,,1989-01-01,
081.065.003,081.065.003,,1989-01-01,
081.065.004,081.065.004,,1989-01-01,
081.065.005,081.065.005,,1989-01-01,
081.065.006,081.065.006,,1989-01-01,
081.065.007,081.065.007,,1989-01-01,
081.065.008,081.065.008,,1989-01-01,
081.065.009,081.065.009,,1989-01-01,
081.065.010,081.065.010,,1989-01-01,
081.065.011,081.065.011,,1989-01-01,
081.065.012,081.065.012,,1989-01-01,
081.065.013,081.065.013,,1989-01-01,
081.065.999,081.065.999,,1989-01-01,
081.066.001,081.066.001,,1989-01-01,
081.066.002,081.066.002,,1989-01-01,
081.066.003,081.066.003,,1989-01-01,
081.066.004,081.066.004,,1989-01-01,
081.066.005,081.066.005,,1989-01-01,
081.066.006,081.066.006,,1989-01-01,
081.066.007,081.066.007,,1989-01-01,
081.066.008,081.066.008,,1989-01-01,
081.066.009,081.066.009,,1989-01-01,
081.066.010,081.066.010,,1989-01-01,
081.066.999,081.066.999,,1989-01-01,
081.067.001,081.067.001,,1989-01-01,
081.068.001,081.068.001,,1989-01-01,
081.068.002,081.068.002,,1989-01-01,
081.068.999,081.068.999,,1989-01-01,
081.069.001,081.069.001,,1989-01-01,
081.070.001,081.070.001,,1989-01-01,
081.070.002,081.070.002,,1989-01-01,
081.070.003,081.070.003,,1989-01-01,
081.070.004,081.070.004,,1989-01-01,
081.070.005,081.070.005,,1989-01-01,
081.070.006,081.070.006,,1989-01-01,
081.070.007,081.070.007,,1989-01-01,
081.070.008,081.070.008,,1989-01-01,
081.070.009,081.070.009,,1989-01-01,
081.070.010,081.070.010,,1989-01-01,
081.070.011,081.070.011,,1989-01-01,
081.070.012,081.070.012,,1989-01-01,
081.070.013,081.070.013,,1989-01-01,
081.070.014,081.070.014,,1989-01-01,
081.070.015,081.070.015,,1989-01-01,
081.070.016,081.070.016,,1989-01-01,
081.070.017,081.070.017,,1989-01-01,
081.070.018,081.070.018,,1989-01-01,
081.070.999,081.070.999,,1989-01-01,
081.071.001,081.071.001,,1989-01-01,
081.071.002,081.071.002,,1989-01-01,
081.071.003,081.071.003,,1989-01-01,
081.071.004,081.071.004,,1989-01-01,
081.071.005,081.071.005,,1989-01-01,
081.071.006,081.071.006,,1989-01-01,
081.071.007,081.071.007,,1989-01-01,
081.071.008,081.071.008,,1989-01-01,
081.071.009,081.071.009,,1989-01-01,
081.071.010,081.071.010,,1989-01-01,
081.071.011,081.071.011,,1989-01-01,
081.071.012,081.071.012,,1989-01-01,
081.071.013,081.071.013,,1989-01-01,
081.071.014,081.071.014,,1989-01-01,
081.071.015,081.071.015,,1989-01-01,
081.071.016,081.071.016,,1989-01-01,
081.071.017,081.071.017,,1989-01-01,
081.071.018,081.071.018,,1989-01-01,
081.071.019,081.071.019,,1989-01-01,
081.071.020,081.071.020,,1989-01-01,
081.071.021,081.071.021,,1989-01-01,
081.071.022,081.071.022,,1989-01-01,
081.071.023,081.071.023,,1989-01-01,
081.071.999,081.071.999,,1989-01-01,
081.072.001,081.072.001,,1989-01-01,
081.072.002,081.072.002,,1989-01-01,
081.072.999,081.072.999,,1989-01-01,
081.073.001,081.073.001,,1989-01-01,
081.073.002,081.073.002,,1989-01-01,
081.073.999,081.073.999,,1989-01-01,
081.074.001,081.074.001,,1989-01-01,
082.001.001,082.001.001,,1989-01-01,
082.001.002,082.001.002,,1989-01-01,
082.001.003,082.001.003,,1989-01-01,
082.001.004,082.001.004,,1989-01-01,
082.001.005,082.001.005,,1989-01-01,
082.001.006,082.001.006,,1989-01-01,
082.001.007,082.001.007,,1989-01-01,
082.001.008,082.001.008,,1989-01-01,
082.001.009,082.001.009,,1989-01-01,
082.001.010,082.001.010,,1989-01-01,
082.001.011,082.001.011,,1989-01-01,
082.001.012,082.001.012,,1989-01-01,
082.001.999,082.001.999,,1989-01-01,
083.001.001,083.001.001,,1989-01-01,
083.001.002,083.001.002,,1989-01-01,
083.001.003,083.001.003,,1989-01-01,
083.001.004,083.001.004,,1989-01-01,
083.001.005,083.001.005,,1989-01-01,
083.001.006,083.001.006,,1989-01-01,
083.001.007,083.001.007,,1989-01-01,
083.001.008,083.001.008,,1989-01-01,
083.001.009,083.001.009,,1989-01-01,
083.001.010,083.001.010,,1989-01-01,
083.001.011,083.001.011,,1989-01-01,
083.001.012,083.001.012,,1989-01-01,
083.001.013,083.001.013,,1989-01-01,
083.001.014,083.001.014,,1989-01-01,
083.001.015,083.001.015,,1989-01-01,
083.001.016,083.001.016,,1989-01-01,
083.001.017,083.001.017,,1989-01-01,
083.001.018,083.001.018,,1989-01-01,
083.001.019,083.001.019,,1989-01-01,
083.001.020,083.001.020,,1989-01-01,
083.001.021,083.001.021,,1989-01-01,
083.001.022,083.001.022,,1989-01-01,
083.001.023,083.001.023,,1989-01-01,
083.001.024,083.001.024,,1989-01-01,
083.001.025,083.001.025,,1989-01-01,
083.001.026,083.001.026,,1989-01-01,
083.001.027,083.001.027,,1989-01-01,
083.001.028,083.001.028,,1989-01-01,
083.001.029,083.001.029,,1989-01-01,
083.001.030,083.001.030,,1989-01-01,
083.001.031,083.001.031,,1989-01-01,
083.001.032,083.001.032,,1989-01-01,
083.001.033,083.001.033,,1989-01-01,
083.001.034,083.001.034,,1989-01-01,
083.001.035,083.001.035,,1989-01-01,
083.001.036,083.001.036,,1989-01-01,
083.001.037,083.001.037,,1989-01-01,
083.001.038,083.001.038,,1989-01-01,
083.001.039,083.001.039,,1989-01-01,
083.001.040,083.001.040,,1989-01-01,
083.001.041,083.001.041,,1989-01-01,
083.001.042,083.001.042,,1989-01-01,
083.001.043,083.001.043,,1989-01-01,
083.001.999,083.001.999,,1989-01-01,
083.002.001,083.002.001,,1989-01-01,
083.002.002,083.002.002,,1989-01-01,
083.002.003,083.002.003,,1989-01-01,
083.002.004,083.002.004,,1989-01-01,
083.002.005,083.002.005,,1989-01-01,
083.002.006,083.002.006,,1989-01-01,
083.002.007,083.002.007,,1989-01-01,
083.002.008,083.002.008,,1989-01-01,
083.002.009,083.002.009,,1989-01-01,
083.002.010,083.002.010,,1989-01-01,
083.002.011,083.002.011,,1989-01-01,
083.002.012,083.002.012,,1989-01-01,
083.002.013,083.002.013,,1989-01-01,
083.002.014,083.002.014,,1989-01-01,
083.002.015,083.002.015,,1989-01-01,
083.002.016,083.002.016,,1989-01-01,
083.002.017,083.002.017,,1989-01-01,
083.002.018,083.002.018,,1989-01-01,
083.002.019,083.002.019,,1989-01-01,
083.002.020,083.002.020,,1989-01-01,
083.002.021,083.002.021,,1989-01-01,
083.002.022,083.002.022,,1989-01-01,
083.002.023,083.002.023,,1989-01-01,
083.002.024,083.002.024,,1989-01-01,
083.002.025,083.002.025,,1989-01-01,
083.002.026,083.002.026,,1989-01-01,
083.002.027,083.002.027,,1989-01-01,
083.002.028,083.002.028,,1989-01-01,
083.002.029,083.002.029,,1989-01-01,
083.002.030,083.002.030,,1989-01-01,
083.002.031,083.002.031,,1989-01-01,
083.002.032,083.002.032,,1989-01-01,
083.002.033,083.002.033,,1989-01-01,
083.002.034,083.002.034,,1989-01-01,
083.002.035,083.002.035,,1989-01-01,
083.002.999,083.002.999,,1989-01-01,
083.003.001,083.003.001,,1989-01-01,
084.001.001,084.001.001,,1989-01-01,
085.001.001,085.001.001,,1989-01-01,
085.002.001,085.002.001,,1989-01-01,
085.003.001,085.003.001,,1989-01-01,
085.003.002,085.003.002,,1989-01-01,
085.003.003,085.003.003,,1989-01-01,
085.003.004,085.003.004,,1989-01-01,
085.003.999,085.003.999,,1989-01-01,
085.004.001,085.004.001,,1989-01-01,
085.005.001,085.005.001,,1989-01-01,
085.006.001,085.006.001,,1989-01-01,
086.001.001,086.001.001,,1989-01-01,
086.001.002,086.001.002,,1989-01-01,
086.001.003,086.001.003,,1989-01-01,
086.001.004,086.001.004,,1989-01-01,
086.001.005,086.001.005,,1989-01-01,
086.001.006,086.001.006,,1989-01-01,
086.001.007,086.001.007,,1989-01-01,
086.001.008,086.001.008,,1989-01-01,
086.001.009,086.001.009,,1989-01-01,
086.001.010,086.001.010,,1989-01-01,
086.001.011,086.001.011,,1989-01-01,
